id,sentence,file_name,location,label,negative,positive,neutral,parts_of_speech
55,"We're distracted from our real failures, and told to blame the other party, or gay people, or immigrants.",doc1.txt,55,neutral,0.5059019721972027,0.4940980278027973,0.7615946891252318,"[[""We"", ""PRP""], [""'re"", ""VBP""], [""distracted"", ""JJ""], [""real"", ""JJ""], [""failures"", ""NNS""], ["","", "",""], [""told"", ""VBD""], [""blame"", ""NN""], [""party"", ""NN""], ["","", "",""], [""gay"", ""JJ""], [""people"", ""NNS""], ["","", "",""], [""immigrants"", ""NNS""], [""."", "".""]]"
56,"And as people have looked away in disillusionment and frustration, we know what's filled the void.",doc1.txt,56,pos,0.4157183544251177,0.5842816455748823,0.11061312086732128,"[[""And"", ""CC""], [""people"", ""NNS""], [""looked"", ""VBD""], [""away"", ""RB""], [""disillusionment"", ""JJ""], [""frustration"", ""NN""], ["","", "",""], [""know"", ""VBP""], [""'s"", ""POS""], [""filled"", ""VBN""], [""void"", ""NN""], [""."", "".""]]"
57,"The cynics, and the lobbyists, and the special interests who've turned our government into a game only they can afford to play.",doc1.txt,57,neutral,0.6180076709357878,0.3819923290642122,0.7793455538881453,"[[""The"", ""DT""], [""cynics"", ""NNS""], ["","", "",""], [""lobbyists"", ""NNS""], ["","", "",""], [""special"", ""JJ""], [""interests"", ""NNS""], [""'ve"", ""VBP""], [""turned"", ""VBN""], [""government"", ""NN""], [""game"", ""NN""], [""afford"", ""NN""], [""play"", ""NN""], [""."", "".""]]"
58,"They write the checks and you get stuck with the bills, they get the access while you get to write a letter, they think they own this government, but we're here today to take it back.",doc1.txt,58,neutral,0.6086537110202557,0.3913462889797443,0.6947650086195498,"[[""They"", ""PRP""], [""write"", ""VBP""], [""checks"", ""NNS""], [""get"", ""VBP""], [""stuck"", ""JJ""], [""bills"", ""NNS""], ["","", "",""], [""get"", ""VB""], [""access"", ""NN""], [""get"", ""VB""], [""write"", ""JJ""], [""letter"", ""NN""], ["","", "",""], [""think"", ""VB""], [""government"", ""NN""], ["","", "",""], [""'re"", ""VBP""], [""today"", ""NN""], [""take"", ""VB""], [""back"", ""RB""], [""."", "".""]]"
59,The time for that politics is over.,doc1.txt,59,neutral,0.4971601624247775,0.5028398375752225,0.6134918540285171,"[[""The"", ""DT""], [""time"", ""NN""], [""politics"", ""NNS""], [""."", "".""]]"
60,It's time to turn the page.,doc1.txt,60,pos,0.4891040053116944,0.5108959946883056,0.4430124089065142,"[[""It"", ""PRP""], [""'s"", ""VBZ""], [""time"", ""NN""], [""turn"", ""JJ""], [""page"", ""NN""], [""."", "".""]]"
61,We've made some progress already.,doc1.txt,61,neg,0.6279220647164497,0.3720779352835503,0.3646882651904972,"[[""We"", ""PRP""], [""'ve"", ""VBP""], [""made"", ""VBN""], [""progress"", ""NN""], [""already"", ""RB""], [""."", "".""]]"
62,I was proud to help lead the fight in Congress that led to the most sweeping ethics reform since Watergate.,doc1.txt,62,neutral,0.3156268041288224,0.6843731958711776,0.5227479100315514,"[[""I"", ""PRP""], [""proud"", ""VBP""], [""help"", ""JJ""], [""lead"", ""VB""], [""fight"", ""JJ""], [""Congress"", ""NNP""], [""led"", ""VBD""], [""sweeping"", ""VBG""], [""ethics"", ""NNS""], [""reform"", ""NN""], [""since"", ""IN""], [""Watergate"", ""NNP""], [""."", "".""]]"
63,But Washington has a long way to go.,doc1.txt,63,neutral,0.5325758809029562,0.4674241190970438,0.5913081515855888,"[[""But"", ""CC""], [""Washington"", ""NNP""], [""long"", ""JJ""], [""way"", ""NN""], [""go"", ""VBP""], [""."", "".""]]"
64,And it won't be easy.,doc1.txt,64,neg,0.5128690305390345,0.4871309694609655,0.1996164355084261,"[[""And"", ""CC""], [""wo"", ""MD""], [""n't"", ""RB""], [""easy"", ""VB""], [""."", "".""]]"
65,That's why we'll have to set priorities.,doc1.txt,65,neg,0.5181445719464005,0.4818554280535995,0.3580671134928499,"[[""That"", ""DT""], [""'s"", ""VBZ""], [""'ll"", ""MD""], [""set"", ""VB""], [""priorities"", ""NNS""], [""."", "".""]]"
66,We'll have to make hard choices.,doc1.txt,66,neg,0.6152019616461772,0.3847980383538228,0.19311898703643715,"[[""We"", ""PRP""], [""'ll"", ""MD""], [""make"", ""VB""], [""hard"", ""JJ""], [""choices"", ""NNS""], [""."", "".""]]"
67,"And although government will play a crucial role in bringing about the changes we need, more money and programs alone will not get us where we need to go.",doc1.txt,67,neutral,0.4127309818147238,0.5872690181852762,0.6433648088525771,"[[""And"", ""CC""], [""although"", ""IN""], [""government"", ""NN""], [""play"", ""VBP""], [""crucial"", ""JJ""], [""role"", ""NN""], [""bringing"", ""NN""], [""changes"", ""NNS""], [""need"", ""VBP""], ["","", "",""], [""money"", ""NN""], [""programs"", ""NNS""], [""alone"", ""RB""], [""get"", ""VBP""], [""us"", ""PRP""], [""need"", ""VBP""], [""go"", ""VB""], [""."", "".""]]"
68,"Each of us, in our own lives, will have to accept responsibility - for instilling an ethic of achievement in our children, for adapting to a more competitive economy, for strengthening our communities, and sharing some measure of sacrifice.",doc1.txt,68,neutral,0.14666347925739898,0.853336520742601,0.5140147221255515,"[[""Each"", ""DT""], [""us"", ""PRP""], ["","", "",""], [""lives"", ""VBZ""], ["","", "",""], [""accept"", ""JJ""], [""responsibility"", ""NN""], [""-"", "":""], [""instilling"", ""VBG""], [""ethic"", ""JJ""], [""achievement"", ""JJ""], [""children"", ""NNS""], ["","", "",""], [""adapting"", ""VBG""], [""competitive"", ""JJ""], [""economy"", ""NN""], ["","", "",""], [""strengthening"", ""VBG""], [""communities"", ""NNS""], ["","", "",""], [""sharing"", ""VBG""], [""measure"", ""NN""], [""sacrifice"", ""NN""], [""."", "".""]]"
69,So let us begin.,doc1.txt,69,neutral,0.5605279777769576,0.4394720222230424,0.5814327633464089,"[[""So"", ""RB""], [""let"", ""VB""], [""us"", ""PRP""], [""begin"", ""VB""], [""."", "".""]]"
70,Let us begin this hard work together.,doc1.txt,70,neutral,0.5666457862128129,0.4333542137871871,0.5639744225342839,"[[""Let"", ""VB""], [""us"", ""PRP""], [""begin"", ""VB""], [""hard"", ""JJ""], [""work"", ""NN""], [""together"", ""RB""], [""."", "".""]]"
71,Let us transform this nation.,doc1.txt,71,neutral,0.4282433820882875,0.5717566179117125,0.5179614960425223,"[[""Let"", ""VB""], [""us"", ""PRP""], [""transform"", ""VB""], [""nation"", ""NN""], [""."", "".""]]"
72,Let us be the generation that reshapes our economy to compete in the digital age.,doc1.txt,72,neutral,0.3878061345849437,0.6121938654150563,0.5373545146113518,"[[""Let"", ""VB""], [""us"", ""PRP""], [""generation"", ""NN""], [""reshapes"", ""VBZ""], [""economy"", ""NN""], [""compete"", ""JJ""], [""digital"", ""JJ""], [""age"", ""NN""], [""."", "".""]]"
73,Let's set high standards for our schools and give them the resources they need to succeed.,doc1.txt,73,neutral,0.4052449277588296,0.5947550722411704,0.7849551196620256,"[[""Let"", ""VB""], [""'s"", ""POS""], [""set"", ""VBN""], [""high"", ""JJ""], [""standards"", ""NNS""], [""schools"", ""NNS""], [""give"", ""JJ""], [""resources"", ""NNS""], [""need"", ""VBP""], [""succeed"", ""VB""], [""."", "".""]]"
74,"Let's recruit a new army of teachers, and give them better pay and more support in exchange for more accountability.",doc1.txt,74,neutral,0.3951534278788687,0.6048465721211314,0.7433393220449593,"[[""Let"", ""VB""], [""'s"", ""POS""], [""recruit"", ""VB""], [""new"", ""JJ""], [""army"", ""NN""], [""teachers"", ""NNS""], ["","", "",""], [""give"", ""VB""], [""better"", ""JJR""], [""pay"", ""VB""], [""support"", ""NN""], [""exchange"", ""NN""], [""accountability"", ""NN""], [""."", "".""]]"
75,"Let's make college more affordable, and let's invest in scientific research, and let's lay down broadband lines through the heart of inner cities and rural towns all across America.",doc1.txt,75,neutral,0.4617526119445943,0.5382473880554057,0.6516125736602605,"[[""Let"", ""VB""], [""'s"", ""POS""], [""make"", ""VB""], [""college"", ""NN""], [""affordable"", ""JJ""], ["","", "",""], [""let"", ""VB""], [""'s"", ""POS""], [""invest"", ""JJS""], [""scientific"", ""JJ""], [""research"", ""NN""], ["","", "",""], [""let"", ""VB""], [""'s"", ""POS""], [""lay"", ""JJ""], [""broadband"", ""NN""], [""lines"", ""NNS""], [""heart"", ""NN""], [""inner"", ""JJ""], [""cities"", ""NNS""], [""rural"", ""JJ""], [""towns"", ""NNS""], [""across"", ""IN""], [""America"", ""NNP""], [""."", "".""]]"
76,"And as our economy changes, let's be the generation that ensures our nation's workers are sharing in our prosperity.",doc1.txt,76,neutral,0.41231481008784293,0.587685189912157,0.8871171133254232,"[[""And"", ""CC""], [""economy"", ""NN""], [""changes"", ""NNS""], ["","", "",""], [""let"", ""NN""], [""'s"", ""POS""], [""generation"", ""NN""], [""ensures"", ""VBZ""], [""nation"", ""NN""], [""'s"", ""POS""], [""workers"", ""NNS""], [""sharing"", ""VBG""], [""prosperity"", ""NN""], [""."", "".""]]"
77,Let's protect the hard-earned benefits their companies have promised.,doc1.txt,77,neutral,0.5697167904749625,0.4302832095250376,0.8483935818636161,"[[""Let"", ""VB""], [""'s"", ""POS""], [""protect"", ""JJ""], [""hard-earned"", ""JJ""], [""benefits"", ""NNS""], [""companies"", ""NNS""], [""promised"", ""VBD""], [""."", "".""]]"
78,Let's make it possible for hardworking Americans to save for retirement.,doc1.txt,78,neg,0.6436967346558621,0.35630326534413803,0.3704929898584554,"[[""Let"", ""VB""], [""'s"", ""POS""], [""make"", ""VB""], [""possible"", ""JJ""], [""hardworking"", ""NN""], [""Americans"", ""NNPS""], [""save"", ""VBP""], [""retirement"", ""NN""], [""."", "".""]]"
79,And let's allow our unions and their organizers to lift up this country's middle-class again.,doc1.txt,79,neutral,0.4446131058692485,0.5553868941307515,0.925156905915574,"[[""And"", ""CC""], [""let"", ""VB""], [""'s"", ""POS""], [""allow"", ""JJ""], [""unions"", ""NNS""], [""organizers"", ""NNS""], [""lift"", ""VBP""], [""country"", ""NN""], [""'s"", ""POS""], [""middle-class"", ""NN""], [""."", "".""]]"
80,Let's be the generation that ends poverty in America.,doc1.txt,80,neg,0.5228115756908008,0.4771884243091992,0.4567063824400334,"[[""Let"", ""VB""], [""'s"", ""POS""], [""generation"", ""NN""], [""ends"", ""VBZ""], [""poverty"", ""NN""], [""America"", ""NNP""], [""."", "".""]]"
81,"Every single person willing to work should be able to get job training that leads to a job, and earn a living wage that can pay the bills, and afford child care so their kids have a safe place to go when they work.",doc1.txt,81,neutral,0.3243080052423657,0.6756919947576343,0.8165791734898314,"[[""Every"", ""DT""], [""single"", ""JJ""], [""person"", ""NN""], [""willing"", ""JJ""], [""work"", ""NN""], [""able"", ""JJ""], [""get"", ""VB""], [""job"", ""NN""], [""training"", ""VBG""], [""leads"", ""NNS""], [""job"", ""NN""], ["","", "",""], [""earn"", ""VBP""], [""living"", ""VBG""], [""wage"", ""NN""], [""pay"", ""NN""], [""bills"", ""NNS""], ["","", "",""], [""afford"", ""NN""], [""child"", ""NN""], [""care"", ""NN""], [""kids"", ""NNS""], [""safe"", ""JJ""], [""place"", ""NN""], [""go"", ""VBP""], [""work"", ""NN""], [""."", "".""]]"
82,Let's do this.,doc1.txt,82,neg,0.552281351030679,0.44771864896932095,0.4732629447819826,"[[""Let"", ""VB""], [""'s"", ""POS""], [""."", "".""]]"
83,Let's be the generation that finally tackles our health care crisis.,doc1.txt,83,neg,0.5314295456999352,0.4685704543000648,0.4227098804207858,"[[""Let"", ""VB""], [""'s"", ""POS""], [""generation"", ""NN""], [""finally"", ""RB""], [""tackles"", ""VBZ""], [""health"", ""NN""], [""care"", ""NN""], [""crisis"", ""NN""], [""."", "".""]]"
84,"We can control costs by focusing on prevention, by providing better treatment to the chronically ill, and using technology to cut the bureaucracy.",doc1.txt,84,neg,0.6031497730397318,0.39685022696026817,0.2803306351013931,"[[""We"", ""PRP""], [""control"", ""VBP""], [""costs"", ""NNS""], [""focusing"", ""VBG""], [""prevention"", ""NN""], ["","", "",""], [""providing"", ""VBG""], [""better"", ""RBR""], [""treatment"", ""NN""], [""chronically"", ""RB""], [""ill"", ""RB""], ["","", "",""], [""using"", ""VBG""], [""technology"", ""NN""], [""cut"", ""NN""], [""bureaucracy"", ""NN""], [""."", "".""]]"
85,"Let's be the generation that says right here, right now, that we will have universal health care in America by the end of the next president's first term.",doc1.txt,85,pos,0.4589427343703882,0.5410572656296118,0.2639245949619467,"[[""Let"", ""VB""], [""'s"", ""POS""], [""generation"", ""NN""], [""says"", ""VBZ""], [""right"", ""JJ""], ["","", "",""], [""right"", ""RB""], ["","", "",""], [""universal"", ""JJ""], [""health"", ""NN""], [""care"", ""NN""], [""America"", ""NNP""], [""end"", ""VBP""], [""next"", ""JJ""], [""president"", ""NN""], [""'s"", ""POS""], [""first"", ""JJ""], [""term"", ""NN""], [""."", "".""]]"
86,Let's be the generation that finally frees America from the tyranny of oil.,doc1.txt,86,neutral,0.5194835670622545,0.4805164329377455,0.5635832329559974,"[[""Let"", ""VB""], [""'s"", ""POS""], [""generation"", ""NN""], [""finally"", ""RB""], [""frees"", ""VBZ""], [""America"", ""NNP""], [""tyranny"", ""JJ""], [""oil"", ""NN""], [""."", "".""]]"
87,"We can harness homegrown, alternative fuels like ethanol and spur the production of more fuel-efficient cars.",doc1.txt,87,pos,0.4343840602030121,0.5656159397969878,0.2331938649827833,"[[""We"", ""PRP""], [""harness"", ""VBP""], [""homegrown"", ""JJ""], ["","", "",""], [""alternative"", ""JJ""], [""fuels"", ""NNS""], [""like"", ""IN""], [""ethanol"", ""NN""], [""spur"", ""JJ""], [""production"", ""NN""], [""fuel-efficient"", ""JJ""], [""cars"", ""NNS""], [""."", "".""]]"
88,We can set up a system for capping greenhouse gases.,doc1.txt,88,neutral,0.5011458739573974,0.4988541260426026,0.8021014834958673,"[[""We"", ""PRP""], [""set"", ""VBP""], [""system"", ""NN""], [""capping"", ""VBG""], [""greenhouse"", ""NN""], [""gases"", ""NNS""], [""."", "".""]]"
89,"We can turn this crisis of global warming into a moment of opportunity for innovation, and job creation, and an incentive for businesses that will serve as a model for the world.",doc1.txt,89,neutral,0.2684453141734573,0.7315546858265427,0.8881585966336352,"[[""We"", ""PRP""], [""turn"", ""VBP""], [""crisis"", ""NN""], [""global"", ""JJ""], [""warming"", ""NN""], [""moment"", ""NN""], [""opportunity"", ""NN""], [""innovation"", ""NN""], ["","", "",""], [""job"", ""NN""], [""creation"", ""NN""], ["","", "",""], [""incentive"", ""JJ""], [""businesses"", ""NNS""], [""serve"", ""VBP""], [""model"", ""NN""], [""world"", ""NN""], [""."", "".""]]"
90,Let's be the generation that makes future generations proud of what we did here.,doc1.txt,90,pos,0.4682527676576185,0.5317472323423815,0.14947853996904736,"[[""Let"", ""VB""], [""'s"", ""POS""], [""generation"", ""NN""], [""makes"", ""VBZ""], [""future"", ""JJ""], [""generations"", ""NNS""], [""proud"", ""VBP""], [""."", "".""]]"
91,"Most of all, let's be the generation that never forgets what happened on that September day and confront the terrorists with everything we've got.",doc1.txt,91,neutral,0.6433694958779171,0.3566305041220829,0.5487427447517718,"[[""Most"", ""JJS""], ["","", "",""], [""let"", ""VB""], [""'s"", ""POS""], [""generation"", ""NN""], [""never"", ""RB""], [""forgets"", ""NNS""], [""happened"", ""VBD""], [""September"", ""NNP""], [""day"", ""NN""], [""confront"", ""JJ""], [""terrorists"", ""NNS""], [""everything"", ""NN""], [""'ve"", ""VBP""], [""got"", ""VBN""], [""."", "".""]]"
92,Politics doesn't have to divide us on this anymore - we can work together to keep our country safe.,doc1.txt,92,pos,0.42231694479642456,0.5776830552035754,0.2857231801061603,"[[""Politics"", ""NNS""], [""n't"", ""RB""], [""divide"", ""VB""], [""us"", ""PRP""], [""anymore"", ""RB""], [""-"", "":""], [""work"", ""NN""], [""together"", ""RB""], [""keep"", ""JJ""], [""country"", ""NN""], [""safe"", ""JJ""], [""."", "".""]]"
93,"I've worked with Republican Senator Dick Lugar to pass a law that will secure and destroy some of the world's deadliest, unguarded weapons.",doc1.txt,93,neutral,0.2976955732943405,0.7023044267056595,0.6095696772502813,"[[""I"", ""PRP""], [""'ve"", ""VBP""], [""worked"", ""VBN""], [""Republican"", ""NNP""], [""Senator"", ""NNP""], [""Dick"", ""NNP""], [""Lugar"", ""NNP""], [""pass"", ""NN""], [""law"", ""NN""], [""secure"", ""NN""], [""destroy"", ""VBZ""], [""world"", ""NN""], [""'s"", ""POS""], [""deadliest"", ""NN""], ["","", "",""], [""unguarded"", ""JJ""], [""weapons"", ""NNS""], [""."", "".""]]"
94,"We can work together to track terrorists down with a stronger military, we can tighten the net around their finances, and we can improve our intelligence capabilities.",doc1.txt,94,neutral,0.5307209582538863,0.4692790417461136,0.9348897417471008,"[[""We"", ""PRP""], [""work"", ""VBP""], [""together"", ""RB""], [""track"", ""JJ""], [""terrorists"", ""NNS""], [""stronger"", ""JJR""], [""military"", ""JJ""], ["","", "",""], [""tighten"", ""JJ""], [""net"", ""JJ""], [""around"", ""IN""], [""finances"", ""NNS""], ["","", "",""], [""improve"", ""VB""], [""intelligence"", ""NN""], [""capabilities"", ""NNS""], [""."", "".""]]"
95,But let us also understand that ultimate victory against our enemies will come only by rebuilding our alliances and exporting those ideals that bring hope and opportunity to millions around the globe.,doc1.txt,95,neutral,0.3736099517391994,0.6263900482608006,0.6142268958677234,"[[""But"", ""CC""], [""let"", ""VB""], [""us"", ""PRP""], [""also"", ""RB""], [""understand"", ""VBP""], [""ultimate"", ""JJ""], [""victory"", ""NN""], [""enemies"", ""NNS""], [""come"", ""VBP""], [""rebuilding"", ""VBG""], [""alliances"", ""NNS""], [""exporting"", ""VBG""], [""ideals"", ""NNS""], [""bring"", ""VBP""], [""hope"", ""JJ""], [""opportunity"", ""NN""], [""millions"", ""NNS""], [""around"", ""IN""], [""globe"", ""NN""], [""."", "".""]]"
